query_id;time_horizon;sceanrio_time;profile;query_duration;query_start;query_end;query_status
nan;1D;2018-11-08 17:30:00+01:00;SV;4,0;2018-12-07 16:24:55.282407;2018-12-07 16:24:59.376132;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 9e9e1aa5-b8b1-4607-b593-1528faa6d64e
nan;1D;2018-11-08 18:30:00+01:00;SV;4,0;2018-12-07 16:24:59.407376;2018-12-07 16:25:03.532440;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: a1ba2d29-bbb0-4d59-b148-45063460e70c
nan;1D;2018-11-08 19:30:00+01:00;SV;3,0;2018-12-07 16:25:03.548067;2018-12-07 16:25:06.704275;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 75a57a97-5c57-45cc-a84d-7605866c42db
nan;1D;2018-11-08 20:30:00+01:00;SV;3,0;2018-12-07 16:25:06.735532;2018-12-07 16:25:09.907402;Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 9d0f80e4-4171-43b3-bfed-9aac9cc7676b
nan;1D;2018-11-08 21:30:00+01:00;SV;3,0;2018-12-07 16:25:09.938646;2018-12-07 16:25:12.110590;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: eca3f981-0d9f-4d31-9123-753668310219
nan;1D;2018-11-08 22:30:00+01:00;SV;2,0;2018-12-07 16:25:12.126225;2018-12-07 16:25:14.219959;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 2587d7f6-89aa-4958-be60-df4d462d126f
nan;1D;2018-11-08 23:30:00+01:00;SV;2,0;2018-12-07 16:25:14.251182;2018-12-07 16:25:16.313661;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 8a67d483-47c5-4471-a551-2eee32a7231b
nan;1D;2018-11-09 00:30:00+01:00;SV;2,0;2018-12-07 16:25:16.344913;2018-12-07 16:25:18.407425;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 3a603fb2-baa6-4cd9-bb50-eec566f01e69
nan;1D;2018-11-09 01:30:00+01:00;SV;2,0;2018-12-07 16:25:18.438699;2018-12-07 16:25:20.579285;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 35c97eda-5ce7-4bb1-9030-1ccfd9ec2032
nan;1D;2018-11-09 02:30:00+01:00;SV;2,0;2018-12-07 16:25:20.610545;2018-12-07 16:25:22.688665;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 0199d74c-b9bb-4378-a0a9-aebd5a9e24a8
nan;1D;2018-11-09 03:30:00+01:00;SV;2,0;2018-12-07 16:25:22.704306;2018-12-07 16:25:24.782465;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: f0ec606f-d22f-4c7f-86f4-133570b54e39
nan;1D;2018-11-09 04:30:00+01:00;SV;2,0;2018-12-07 16:25:24.813668;2018-12-07 16:25:26.876187;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 8bebc825-c461-4fc7-b809-8d555bec7566
nan;1D;2018-11-09 05:30:00+01:00;SV;2,0;2018-12-07 16:25:26.907449;2018-12-07 16:25:28.969930;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 92011f61-029b-44a6-989c-280d39efbaf1
nan;1D;2018-11-09 06:30:00+01:00;SV;3,0;2018-12-07 16:25:29.001215;2018-12-07 16:25:32.141821;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 31049719-1594-42d6-ba93-b61fb341025c
nan;1D;2018-11-09 07:30:00+01:00;SV;4,0;2018-12-07 16:25:32.157447;2018-12-07 16:25:36.235561;Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 07d01888-0b21-40c7-bf66-f33144742fcd
nan;1D;2018-11-09 08:30:00+01:00;SV;2,0;2018-12-07 16:25:36.251238;2018-12-07 16:25:38.329318;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: fe88726f-e694-458a-8df1-625a6e3cb603
nan;1D;2018-11-09 09:30:00+01:00;SV;4,0;2018-12-07 16:25:38.345011;2018-12-07 16:25:42.423107;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: cfd09ed8-c0c8-44cb-9fc5-ce5ff8f78e97
nan;1D;2018-11-09 10:30:00+01:00;SV;3,0;2018-12-07 16:25:42.438697;2018-12-07 16:25:45.516871;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 61f4bc29-02a1-4bdc-9eb0-92c1f899c76a
nan;1D;2018-11-09 11:30:00+01:00;SV;2,0;2018-12-07 16:25:45.548090;2018-12-07 16:25:47.610594;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: c2837dea-f9d6-4d5b-9502-998c5c5f5db1
nan;1D;2018-11-09 12:30:00+01:00;SV;2,0;2018-12-07 16:25:47.641846;2018-12-07 16:25:49.704363;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 36cc8fce-6301-45b7-8f9b-329ef5e38adb
nan;1D;2018-11-09 13:30:00+01:00;SV;3,0;2018-12-07 16:25:49.735603;2018-12-07 16:25:52.798099;Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 13481e13-370c-481e-a281-d9109713ed68
nan;1D;2018-11-09 14:30:00+01:00;SV;3,0;2018-12-07 16:25:52.813718;2018-12-07 16:25:55.891842;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: ef7c0171-7ab7-469a-82d6-cb9b0a2baca0
nan;1D;2018-11-09 15:30:00+01:00;SV;4,0;2018-12-07 16:25:55.907457;2018-12-07 16:25:59.001206;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 5d45b154-d6a5-420e-ad3b-0d42f8cda9db
nan;1D;2018-11-09 16:30:00+01:00;SV;3,0;2018-12-07 16:25:59.016850;2018-12-07 16:26:02.094945;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: b08ba181-a99c-42e8-a3ce-35db6863a9cb
nan;1D;2018-11-09 17:30:00+01:00;SV;4,0;2018-12-07 16:26:02.110556;2018-12-07 16:26:06.173048;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 5aa608db-efdd-4b8b-a09d-baff463510ae
nan;1D;2018-11-09 18:30:00+01:00;SV;3,0;2018-12-07 16:26:06.204305;2018-12-07 16:26:09.282399;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: de85228c-6214-4e16-9cc2-cba3220e2a1b
nan;1D;2018-11-09 19:30:00+01:00;SV;3,0;2018-12-07 16:26:09.313646;2018-12-07 16:26:12.376148;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 674af54f-d004-4565-97ac-61f4b6f229a1
nan;1D;2018-11-09 20:30:00+01:00;SV;4,0;2018-12-07 16:26:12.391818;2018-12-07 16:26:16.516804;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: e9deca13-c6c6-4d06-8723-ad926281e93d
nan;1D;2018-11-09 21:30:00+01:00;SV;5,0;2018-12-07 16:26:16.547989;2018-12-07 16:26:21.626108;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 767db6fa-b554-4f0e-a45f-c405817fdb8a
nan;1D;2018-11-09 22:30:00+01:00;SV;5,0;2018-12-07 16:26:21.657350;2018-12-07 16:26:26.751069;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 7edd44b1-5d26-47e6-95a2-510a25839654
nan;1D;2018-11-09 23:30:00+01:00;SV;2,0;2018-12-07 16:26:26.766696;2018-12-07 16:26:28.844851;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 4e0e2783-57d9-4669-994a-90bb08252c69
nan;1D;2018-11-10 00:30:00+01:00;SV;2,0;2018-12-07 16:26:28.860440;2018-12-07 16:26:30.969835;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 2b7aa3df-f132-48fb-bac2-feb653a0d8f3
nan;1D;2018-11-10 01:30:00+01:00;SV;2,0;2018-12-07 16:26:31.001056;2018-12-07 16:26:33.079209;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: d30bb7ad-019e-40c1-a435-a0c4bc74ef70
nan;1D;2018-11-10 02:30:00+01:00;SV;5,0;2018-12-07 16:26:33.110435;2018-12-07 16:26:38.188523;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 08316223-1ea4-43b1-9a58-2216074874bc
nan;1D;2018-11-10 03:30:00+01:00;SV;2,0;2018-12-07 16:26:38.204156;2018-12-07 16:26:40.266636;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 4f6da80e-12a6-4588-94d1-0cccffa15e95
nan;1D;2018-11-10 04:30:00+01:00;SV;3,0;2018-12-07 16:26:40.297911;2018-12-07 16:26:43.360404;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: a119959e-eeec-461b-ae9e-6b3af2ed8623
nan;1D;2018-11-10 05:30:00+01:00;SV;4,0;2018-12-07 16:26:43.391658;2018-12-07 16:26:47.501005;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 2457d002-6612-4816-8142-5dee428f11a7
nan;1D;2018-11-10 06:30:00+01:00;SV;2,0;2018-12-07 16:26:47.516631;2018-12-07 16:26:49.579134;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 13692a04-4430-4550-8b0e-2d89c712604d
nan;1D;2018-11-10 07:30:00+01:00;SV;4,0;2018-12-07 16:26:49.594806;2018-12-07 16:26:53.688478;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 93fa8037-8f77-4303-99a1-48efe6f86629
nan;1D;2018-11-10 08:30:00+01:00;SV;4,0;2018-12-07 16:26:53.704128;2018-12-07 16:26:57.813487;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: d203e4c5-d361-4691-af09-a40fd21bdabe
nan;1D;2018-11-10 09:30:00+01:00;SV;5,0;2018-12-07 16:26:57.844733;2018-12-07 16:27:02.907199;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 1cdac8ef-df25-410e-9475-da15335c4413
nan;1D;2018-11-10 10:30:00+01:00;SV;3,0;2018-12-07 16:27:02.922818;2018-12-07 16:27:05.001014;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 47a269d8-78e3-45d7-b1a9-20e30c791b98
nan;1D;2018-11-10 11:30:00+01:00;SV;3,0;2018-12-07 16:27:05.016565;2018-12-07 16:27:08.079051;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: b8db636f-564a-4887-8304-a26975d3a41e
nan;1D;2018-11-10 12:30:00+01:00;SV;3,0;2018-12-07 16:27:08.110300;2018-12-07 16:27:11.188484;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: d90ca503-e201-4e52-9d93-d88c9732c133
nan;1D;2018-11-10 13:30:00+01:00;SV;2,0;2018-12-07 16:27:11.204103;2018-12-07 16:27:13.266595;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: e78f4faa-ea57-44b9-b084-dbe8f8078835
nan;1D;2018-11-10 14:30:00+01:00;SV;2,0;2018-12-07 16:27:13.297833;2018-12-07 16:27:15.422829;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: bd745716-3cd7-436f-9715-3976f4481e92
nan;1D;2018-11-10 15:30:00+01:00;SV;4,0;2018-12-07 16:27:15.438455;2018-12-07 16:27:19.579060;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 14097c9e-4bfa-4fd0-90b8-5e049a4fb201
nan;1D;2018-11-10 16:30:00+01:00;SV;4,0;2018-12-07 16:27:19.610311;2018-12-07 16:27:23.672802;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 1ec28e8e-9145-4123-8653-2b09ed823098
nan;1D;2018-11-10 17:30:00+01:00;SV;2,0;2018-12-07 16:27:23.688427;2018-12-07 16:27:25.766539;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 629965c1-4a8a-4314-b1ab-d2da031d1888
nan;1D;2018-11-10 18:30:00+01:00;SV;2,0;2018-12-07 16:27:25.782153;2018-12-07 16:27:27.860278;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: a68b6e73-2e8b-4246-b5a8-f97fbbd5f87e
nan;1D;2018-11-10 19:30:00+01:00;SV;2,0;2018-12-07 16:27:27.875901;2018-12-07 16:27:29.969653;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 36c03a4c-2738-4783-9547-a3050746d6f2
nan;1D;2018-11-10 20:30:00+01:00;SV;4,0;2018-12-07 16:27:29.985270;2018-12-07 16:27:33.063425;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 9f9e41df-d63e-4f84-ad7f-10a6a0d6a749
nan;1D;2018-11-10 21:30:00+01:00;SV;2,0;2018-12-07 16:27:33.094667;2018-12-07 16:27:35.172770;java.lang.RuntimeException: Exception occurred when handling Query operation Please contact your administrator and communicate him the following reference: 6bbc7905-8367-4b9f-a8fa-010bac5c52ac
